Country Name,Supply Plan Bucket Description,L5 - Product,Review Status - Inventory,Review Status - Supply Plan,DataMeasure,Scenario,Period,Value
Kenya,MOH Supply Plan,"Medroxyprogesterone Acetate 150 mg/mL (1 mL) Vial, Intramuscular",In Review,Ready to Use Approved,Projected Inventory,S1,2028-09,2518716.0
Kenya,MOH Supply Plan,"Medroxyprogesterone Acetate 150 mg/mL (1 mL) Vial, Intramuscular",In Review,Ready to Use Approved,Projected MOS,S1,2026-03,0.0
Kenya,MOH Supply Plan,"Medroxyprogesterone Acetate 150 mg/mL (1 mL) Vial, Intramuscular",In Review,Ready to Use Approved,Projected MOS,S1,2026-04,0.0
Kenya,MOH Supply Plan,"Medroxyprogesterone Acetate 150 mg/mL (1 mL) Vial, Intramuscular",In Review,Ready to Use Approved,Projected MOS,S1,2026-05,0.0
Kenya,MOH Supply Plan,"Medroxyprogesterone Acetate 150 mg/mL (1 mL) Vial, Intramuscular",In Review,Ready to Use Approved,Projected MOS,S1,2026-06,0.0
Kenya,MOH Supply Plan,"Medroxyprogesterone Acetate 150 mg/mL (1 mL) Vial, Intramuscular",In Review,Ready to Use Approved,Projected MOS,S1,2026-07,1.8
Kenya,MOH Supply Plan,"Medroxyprogesterone Acetate 150 mg/mL (1 mL) Vial, Intramuscular",In Review,Ready to Use Approved,Projected MOS,S1,2026-08,0.8
Kenya,MOH Supply Plan,"Medroxyprogesterone Acetate 150 mg/mL (1 mL) Vial, Intramuscular",In Review,Ready to Use Approved,Projected MOS,S1,2026-09,0.0
Kenya,MOH Supply Plan,"Medroxyprogesterone Acetate 150 mg/mL (1 mL) Vial, Intramuscular",In Review,Ready to Use Approved,Projected MOS,S1,2026-10,0.0
Kenya,MOH Supply Plan,"Medroxyprogesterone Acetate 150 mg/mL (1 mL) Vial, Intramuscular",In Review,Ready to Use Approved,Projected MOS,S1,2026-11,1.3
Kenya,MOH Supply Plan,"Medroxyprogesterone Acetate 150 mg/mL (1 mL) Vial, Intramuscular",In Review,Ready to Use Approved,Projected MOS,S1,2026-12,17.1
Kenya,MOH Supply Plan,"Medroxyprogesterone Acetate 150 mg/mL (1 mL) Vial, Intramuscular",In Review,Ready to Use Approved,Projected MOS,S1,2027-01,16.1
Kenya,MOH Supply Plan,"Medroxyprogesterone Acetate 150 mg/mL (1 mL) Vial, Intramuscular",In Review,Ready to Use Approved,Projected MOS,S1,2027-02,21.2
Kenya,MOH Supply Plan,"Medroxyprogesterone Acetate 150 mg/mL (1 mL) Vial, Intramuscular",In Review,Ready to Use Approved,Projected MOS,S1,2027-03,20.2
Kenya,MOH Supply Plan,"Medroxyprogesterone Acetate 150 mg/mL (1 mL) Vial, Intramuscular",In Review,Ready to Use Approved,Projected MOS,S1,2027-04,19.2
Kenya,MOH Supply Plan,"Medroxyprogesterone Acetate 150 mg/mL (1 mL) Vial, Intramuscular",In Review,Ready to Use Approved,Projected MOS,S1,2027-05,18.1
Kenya,MOH Supply Plan,"Medroxyprogesterone Acetate 150 mg/mL (1 mL) Vial, Intramuscular",In Review,Ready to Use Approved,Projected MOS,S1,2027-06,17.0
Kenya,MOH Supply Plan,"Medroxyprogesterone Acetate 150 mg/mL (1 mL) Vial, Intramuscular",In Review,Ready to Use Approved,Projected MOS,S1,2027-07,15.9
Kenya,MOH Supply Plan,"Medroxyprogesterone Acetate 150 mg/mL (1 mL) Vial, Intramuscular",In Review,Ready to Use Approved,Projected MOS,S1,2027-08,21.1
Kenya,MOH Supply Plan,"Medroxyprogesterone Acetate 150 mg/mL (1 mL) Vial, Intramuscular",In Review,Ready to Use Approved,Projected MOS,S1,2027-09,20.1
Kenya,MOH Supply Plan,"Medroxyprogesterone Acetate 150 mg/mL (1 mL) Vial, Intramuscular",In Review,Ready to Use Approved,Projected MOS,S1,2027-10,19.1
Kenya,MOH Supply Plan,"Medroxyprogesterone Acetate 150 mg/mL (1 mL) Vial, Intramuscular",In Review,Ready to Use Approved,Projected MOS,S1,2027-11,18.1
Kenya,MOH Supply Plan,"Medroxyprogesterone Acetate 150 mg/mL (1 mL) Vial, Intramuscular",In Review,Ready to Use Approved,Projected MOS,S1,2027-12,17.1
Kenya,MOH Supply Plan,"Medroxyprogesterone Acetate 150 mg/mL (1 mL) Vial, Intramuscular",In Review,Ready to Use Approved,Projected MOS,S1,2028-01,16.1
Kenya,MOH Supply Plan,"Medroxyprogesterone Acetate 150 mg/mL (1 mL) Vial, Intramuscular",In Review,Ready to Use Approved,Projected MOS,S1,2028-02,15.1
Kenya,MOH Supply Plan,"Medroxyprogesterone Acetate 150 mg/mL (1 mL) Vial, Intramuscular",In Review,Ready to Use Approved,Projected MOS,S1,2028-03,14.1
Kenya,MOH Supply Plan,"Medroxyprogesterone Acetate 150 mg/mL (1 mL) Vial, Intramuscular",In Review,Ready to Use Approved,Projected MOS,S1,2028-04,13.1
Kenya,MOH Supply Plan,"Medroxyprogesterone Acetate 150 mg/mL (1 mL) Vial, Intramuscular",In Review,Ready to Use Approved,Projected MOS,S1,2028-05,12.1
Kenya,MOH Supply Plan,"Medroxyprogesterone Acetate 150 mg/mL (1 mL) Vial, Intramuscular",In Review,Ready to Use Approved,Projected MOS,S1,2028-06,11.1
Kenya,MOH Supply Plan,"Medroxyprogesterone Acetate 150 mg/mL (1 mL) Vial, Intramuscular",In Review,Ready to Use Approved,Monthly Consumption,S2,2026-03,95380.0
Kenya,MOH Supply Plan,"Medroxyprogesterone Acetate 150 mg/mL (1 mL) Vial, Intramuscular",In Review,Ready to Use Approved,Monthly Consumption,S2,2026-04,216901.0
Kenya,MOH Supply Plan,"Medroxyprogesterone Acetate 150 mg/mL (1 mL) Vial, Intramuscular",In Review,Ready to Use Approved,Monthly Consumption,S2,2026-05,216901.0
Kenya,MOH Supply Plan,"Medroxyprogesterone Acetate 150 mg/mL (1 mL) Vial, Intramuscular",In Review,Ready to Use Approved,Monthly Consumption,S2,2026-06,216901.0
Kenya,MOH Supply Plan,"Medroxyprogesterone Acetate 150 mg/mL (1 mL) Vial, Intramuscular",In Review,Ready to Use Approved,Monthly Consumption,S2,2026-07,221673.0
Kenya,MOH Supply Plan,"Medroxyprogesterone Acetate 150 mg/mL (1 mL) Vial, Intramuscular",In Review,Ready to Use Approved,Monthly Consumption,S2,2026-08,221673.0
Kenya,MOH Supply Plan,"Medroxyprogesterone Acetate 150 mg/mL (1 mL) Vial, Intramuscular",In Review,Ready to Use Approved,Monthly Consumption,S2,2026-09,221673.0
Kenya,MOH Supply Plan,"Medroxyprogesterone Acetate 150 mg/mL (1 mL) Vial, Intramuscular",In Review,Ready to Use Approved,Monthly Consumption,S2,2026-10,221673.0
Kenya,MOH Supply Plan,"Medroxyprogesterone Acetate 150 mg/mL (1 mL) Vial, Intramuscular",In Review,Ready to Use Approved,Monthly Consumption,S2,2026-11,221673.0
Kenya,MOH Supply Plan,"Medroxyprogesterone Acetate 150 mg/mL (1 mL) Vial, Intramuscular",In Review,Ready to Use Approved,Monthly Consumption,S2,2026-12,221673.0
Kenya,MOH Supply Plan,"Medroxyprogesterone Acetate 150 mg/mL (1 mL) Vial, Intramuscular",In Review,Ready to Use Approved,Monthly Consumption,S2,2027-01,221673.0
Kenya,MOH Supply Plan,"Medroxyprogesterone Acetate 150 mg/mL (1 mL) Vial, Intramuscular",In Review,Ready to Use Approved,Monthly Consumption,S2,2027-02,221673.0
Kenya,MOH Supply Plan,"Medroxyprogesterone Acetate 150 mg/mL (1 mL) Vial, Intramuscular",In Review,Ready to Use Approved,Monthly Consumption,S2,2027-03,221673.0
Kenya,MOH Supply Plan,"Medroxyprogesterone Acetate 150 mg/mL (1 mL) Vial, Intramuscular",In Review,Ready to Use Approved,Monthly Consumption,S2,2027-04,221673.0
Kenya,MOH Supply Plan,"Medroxyprogesterone Acetate 150 mg/mL (1 mL) Vial, Intramuscular",In Review,Ready to Use Approved,Monthly Consumption,S2,2027-05,221673.0
Kenya,MOH Supply Plan,"Medroxyprogesterone Acetate 150 mg/mL (1 mL) Vial, Intramuscular",In Review,Ready to Use Approved,Monthly Consumption,S2,2027-06,221673.0
Kenya,MOH Supply Plan,"Medroxyprogesterone Acetate 150 mg/mL (1 mL) Vial, Intramuscular",In Review,Ready to Use Approved,Monthly Consumption,S2,2027-07,226550.0
Kenya,MOH Supply Plan,"Medroxyprogesterone Acetate 150 mg/mL (1 mL) Vial, Intramuscular",In Review,Ready to Use Approved,Monthly Consumption,S2,2027-08,226550.0
Kenya,MOH Supply Plan,"Medroxyprogesterone Acetate 150 mg/mL (1 mL) Vial, Intramuscular",In Review,Ready to Use Approved,Monthly Consumption,S2,2027-09,226550.0
Kenya,MOH Supply Plan,"Medroxyprogesterone Acetate 150 mg/mL (1 mL) Vial, Intramuscular",In Review,Ready to Use Approved,Monthly Consumption,S2,2027-10,226550.0
Kenya,MOH Supply Plan,"Medroxyprogesterone Acetate 150 mg/mL (1 mL) Vial, Intramuscular",In Review,Ready to Use Approved,Monthly Consumption,S2,2027-11,226550.0
Kenya,MOH Supply Plan,"Medroxyprogesterone Acetate 150 mg/mL (1 mL) Vial, Intramuscular",In Review,Ready to Use Approved,Monthly Consumption,S2,2027-12,226550.0
Kenya,MOH Supply Plan,"Medroxyprogesterone Acetate 150 mg/mL (1 mL) Vial, Intramuscular",In Review,Ready to Use Approved,Monthly Consumption,S2,2028-01,226550.0
Kenya,MOH Supply Plan,"Medroxyprogesterone Acetate 150 mg/mL (1 mL) Vial, Intramuscular",In Review,Ready to Use Approved,Monthly Consumption,S2,2028-02,226550.0
Kenya,MOH Supply Plan,"Medroxyprogesterone Acetate 150 mg/mL (1 mL) Vial, Intramuscular",In Review,Ready to Use Approved,Monthly Consumption,S2,2028-03,226550.0
Kenya,MOH Supply Plan,"Medroxyprogesterone Acetate 150 mg/mL (1 mL) Vial, Intramuscular",In Review,Ready to Use Approved,Monthly Consumption,S2,2028-04,226550.0
Kenya,MOH Supply Plan,"Medroxyprogesterone Acetate 150 mg/mL (1 mL) Vial, Intramuscular",In Review,Ready to Use Approved,Monthly Consumption,S2,2028-05,226550.0
Kenya,MOH Supply Plan,"Medroxyprogesterone Acetate 150 mg/mL (1 mL) Vial, Intramuscular",In Review,Ready to Use Approved,Monthly Consumption,S2,2028-06,226550.0
Kenya,MOH Supply Plan,"Medroxyprogesterone Acetate 150 mg/mL (1 mL) Vial, Intramuscular",In Review,Ready to Use Approved,Projected Supplies,S2,2026-03,1405595.0
Kenya,MOH Supply Plan,"Medroxyprogesterone Acetate 150 mg/mL (1 mL) Vial, Intramuscular",In Review,Ready to Use Approved,Projected Supplies,S2,2026-08,1405679.0
Kenya,MOH Supply Plan,"Medroxyprogesterone Acetate 150 mg/mL (1 mL) Vial, Intramuscular",In Review,Ready to Use Approved,Projected Supplies,S2,2027-04,1405691.0
Kenya,MOH Supply Plan,"Medroxyprogesterone Acetate 150 mg/mL (1 mL) Vial, Intramuscular",In Review,Ready to Use Approved,Projected Supplies,S2,2027-10,1372689.0
Kenya,MOH Supply Plan,"Medroxyprogesterone Acetate 150 mg/mL (1 mL) Vial, Intramuscular",In Review,Ready to Use Approved,Projected Inventory,S2,2026-03,0.0
Kenya,MOH Supply Plan,"Medroxyprogesterone Acetate 150 mg/mL (1 mL) Vial, Intramuscular",In Review,Ready to Use Approved,Projected Inventory,S2,2026-04,0.0
Kenya,MOH Supply Plan,"Medroxyprogesterone Acetate 150 mg/mL (1 mL) Vial, Intramuscular",In Review,Ready to Use Approved,Projected Inventory,S2,2026-05,0.0
Kenya,MOH Supply Plan,"Medroxyprogesterone Acetate 150 mg/mL (1 mL) Vial, Intramuscular",In Review,Ready to Use Approved,Projected Inventory,S2,2026-06,0.0
Kenya,MOH Supply Plan,"Medroxyprogesterone Acetate 150 mg/mL (1 mL) Vial, Intramuscular",In Review,Ready to Use Approved,Projected Inventory,S2,2026-07,395240.0
Kenya,MOH Supply Plan,"Medroxyprogesterone Acetate 150 mg/mL (1 mL) Vial, Intramuscular",In Review,Ready to Use Approved,Projected Inventory,S2,2026-08,1579246.0
Kenya,MOH Supply Plan,"Medroxyprogesterone Acetate 150 mg/mL (1 mL) Vial, Intramuscular",In Review,Ready to Use Approved,Projected Inventory,S2,2026-09,1357573.0
Kenya,MOH Supply Plan,"Medroxyprogesterone Acetate 150 mg/mL (1 mL) Vial, Intramuscular",In Review,Ready to Use Approved,Projected Inventory,S2,2026-10,1135900.0
Kenya,MOH Supply Plan,"Medroxyprogesterone Acetate 150 mg/mL (1 mL) Vial, Intramuscular",In Review,Ready to Use Approved,Projected Inventory,S2,2026-11,914227.0
Kenya,MOH Supply Plan,"Medroxyprogesterone Acetate 150 mg/mL (1 mL) Vial, Intramuscular",In Review,Ready to Use Approved,Projected Inventory,S2,2026-12,692554.0
Kenya,MOH Supply Plan,"Medroxyprogesterone Acetate 150 mg/mL (1 mL) Vial, Intramuscular",In Review,Ready to Use Approved,Projected Inventory,S2,2027-01,470881.0
Kenya,MOH Supply Plan,"Medroxyprogesterone Acetate 150 mg/mL (1 mL) Vial, Intramuscular",In Review,Ready to Use Approved,Projected Inventory,S2,2027-02,249208.0
Kenya,MOH Supply Plan,"Medroxyprogesterone Acetate 150 mg/mL (1 mL) Vial, Intramuscular",In Review,Ready to Use Approved,Projected Inventory,S2,2027-03,27535.0
Kenya,MOH Supply Plan,"Medroxyprogesterone Acetate 150 mg/mL (1 mL) Vial, Intramuscular",In Review,Ready to Use Approved,Projected Inventory,S2,2027-04,1211553.0
Kenya,MOH Supply Plan,"Medroxyprogesterone Acetate 150 mg/mL (1 mL) Vial, Intramuscular",In Review,Ready to Use Approved,Projected Inventory,S2,2027-05,989880.0
Kenya,MOH Supply Plan,"Medroxyprogesterone Acetate 150 mg/mL (1 mL) Vial, Intramuscular",In Review,Ready to Use Approved,Projected Inventory,S2,2027-06,768207.0
Kenya,MOH Supply Plan,"Medroxyprogesterone Acetate 150 mg/mL (1 mL) Vial, Intramuscular",In Review,Ready to Use Approved,Projected Inventory,S2,2027-07,541657.0
Kenya,MOH Supply Plan,"Medroxyprogesterone Acetate 150 mg/mL (1 mL) Vial, Intramuscular",In Review,Ready to Use Approved,Projected Inventory,S2,2027-08,315107.0
Kenya,MOH Supply Plan,"Medroxyprogesterone Acetate 150 mg/mL (1 mL) Vial, Intramuscular",In Review,Ready to Use Approved,Projected Inventory,S2,2027-09,88557.0
Kenya,MOH Supply Plan,"Medroxyprogesterone Acetate 150 mg/mL (1 mL) Vial, Intramuscular",In Review,Ready to Use Approved,Projected Inventory,S2,2027-10,1234696.0
Kenya,MOH Supply Plan,"Medroxyprogesterone Acetate 150 mg/mL (1 mL) Vial, Intramuscular",In Review,Ready to Use Approved,Projected Inventory,S2,2027-11,1008146.0
Kenya,MOH Supply Plan,"Medroxyprogesterone Acetate 150 mg/mL (1 mL) Vial, Intramuscular",In Review,Ready to Use Approved,Projected Inventory,S2,2027-12,781596.0
Kenya,MOH Supply Plan,"Medroxyprogesterone Acetate 150 mg/mL (1 mL) Vial, Intramuscular",In Review,Ready to Use Approved,Projected Inventory,S2,2028-01,555046.0
Kenya,MOH Supply Plan,"Medroxyprogesterone Acetate 150 mg/mL (1 mL) Vial, Intramuscular",In Review,Ready to Use Approved,Projected Inventory,S2,2028-02,328496.0
Kenya,MOH Supply Plan,"Medroxyprogesterone Acetate 150 mg/mL (1 mL) Vial, Intramuscular",In Review,Ready to Use Approved,Projected Inventory,S2,2028-03,101946.0
Kenya,MOH Supply Plan,"Medroxyprogesterone Acetate 150 mg/mL (1 mL) Vial, Intramuscular",In Review,Ready to Use Approved,Projected Inventory,S2,2028-04,0.0
Kenya,MOH Supply Plan,"Medroxyprogesterone Acetate 150 mg/mL (1 mL) Vial, Intramuscular",In Review,Ready to Use Approved,Projected Inventory,S2,2028-05,0.0
Kenya,MOH Supply Plan,"Medroxyprogesterone Acetate 150 mg/mL (1 mL) Vial, Intramuscular",In Review,Ready to Use Approved,Projected Inventory,S2,2028-06,0.0
Kenya,MOH Supply Plan,"Medroxyprogesterone Acetate 150 mg/mL (1 mL) Vial, Intramuscular",In Review,Ready to Use Approved,Projected Inventory,S2,2028-07,0.0
Kenya,MOH Supply Plan,"Medroxyprogesterone Acetate 150 mg/mL (1 mL) Vial, Intramuscular",In Review,Ready to Use Approved,Projected Inventory,S2,2028-08,0.0
Kenya,MOH Supply Plan,"Medroxyprogesterone Acetate 150 mg/mL (1 mL) Vial, Intramuscular",In Review,Ready to Use Approved,Projected Inventory,S2,2028-09,0.0
Kenya,MOH Supply Plan,"Medroxyprogesterone Acetate 150 mg/mL (1 mL) Vial, Intramuscular",In Review,Ready to Use Approved,Projected MOS,S2,2026-03,0.0
Kenya,MOH Supply Plan,"Medroxyprogesterone Acetate 150 mg/mL (1 mL) Vial, Intramuscular",In Review,Ready to Use Approved,Projected MOS,S2,2026-04,0.0
Kenya,MOH Supply Plan,"Medroxyprogesterone Acetate 150 mg/mL (1 mL) Vial, Intramuscular",In Review,Ready to Use Approved,Projected MOS,S2,2026-05,0.0
Kenya,MOH Supply Plan,"Medroxyprogesterone Acetate 150 mg/mL (1 mL) Vial, Intramuscular",In Review,Ready to Use Approved,Projected MOS,S2,2026-06,0.0
Kenya,MOH Supply Plan,"Medroxyprogesterone Acetate 150 mg/mL (1 mL) Vial, Intramuscular",In Review,Ready to Use Approved,Projected MOS,S2,2026-07,1.8
Kenya,MOH Supply Plan,"Medroxyprogesterone Acetate 150 mg/mL (1 mL) Vial, Intramuscular",In Review,Ready to Use Approved,Projected MOS,S2,2026-08,7.1
Kenya,MOH Supply Plan,"Medroxyprogesterone Acetate 150 mg/mL (1 mL) Vial, Intramuscular",In Review,Ready to Use Approved,Projected MOS,S2,2026-09,6.1
Kenya,MOH Supply Plan,"Medroxyprogesterone Acetate 150 mg/mL (1 mL) Vial, Intramuscular",In Review,Ready to Use Approved,Projected MOS,S2,2026-10,5.1
Kenya,MOH Supply Plan,"Medroxyprogesterone Acetate 150 mg/mL (1 mL) Vial, Intramuscular",In Review,Ready to Use Approved,Projected MOS,S2,2026-11,4.1
Kenya,MOH Supply Plan,"Medroxyprogesterone Acetate 150 mg/mL (1 mL) Vial, Intramuscular",In Review,Ready to Use Approved,Projected MOS,S2,2026-12,3.1
Kenya,MOH Supply Plan,"Medroxyprogesterone Acetate 150 mg/mL (1 mL) Vial, Intramuscular",In Review,Ready to Use Approved,Projected MOS,S2,2027-01,2.1
Kenya,MOH Supply Plan,"Medroxyprogesterone Acetate 150 mg/mL (1 mL) Vial, Intramuscular",In Review,Ready to Use Approved,Projected MOS,S2,2027-02,1.1
Kenya,MOH Supply Plan,"Medroxyprogesterone Acetate 150 mg/mL (1 mL) Vial, Intramuscular",In Review,Ready to Use Approved,Projected MOS,S2,2027-03,0.1
Kenya,MOH Supply Plan,"Medroxyprogesterone Acetate 150 mg/mL (1 mL) Vial, Intramuscular",In Review,Ready to Use Approved,Projected MOS,S2,2027-04,5.5
Kenya,MOH Supply Plan,"Medroxyprogesterone Acetate 150 mg/mL (1 mL) Vial, Intramuscular",In Review,Ready to Use Approved,Projected MOS,S2,2027-05,4.4
Kenya,MOH Supply Plan,"Medroxyprogesterone Acetate 150 mg/mL (1 mL) Vial, Intramuscular",In Review,Ready to Use Approved,Projected MOS,S2,2027-06,3.4
Kenya,MOH Supply Plan,"Medroxyprogesterone Acetate 150 mg/mL (1 mL) Vial, Intramuscular",In Review,Ready to Use Approved,Projected MOS,S2,2027-07,2.4
Kenya,MOH Supply Plan,"Medroxyprogesterone Acetate 150 mg/mL (1 mL) Vial, Intramuscular",In Review,Ready to Use Approved,Projected MOS,S2,2027-08,1.4
Kenya,MOH Supply Plan,"Medroxyprogesterone Acetate 150 mg/mL (1 mL) Vial, Intramuscular",In Review,Ready to Use Approved,Projected MOS,S2,2027-09,0.4
Kenya,MOH Supply Plan,"Medroxyprogesterone Acetate 150 mg/mL (1 mL) Vial, Intramuscular",In Review,Ready to Use Approved,Projected MOS,S2,2027-10,5.4
Kenya,MOH Supply Plan,"Medroxyprogesterone Acetate 150 mg/mL (1 mL) Vial, Intramuscular",In Review,Ready to Use Approved,Projected MOS,S2,2027-11,4.4
Kenya,MOH Supply Plan,"Medroxyprogesterone Acetate 150 mg/mL (1 mL) Vial, Intramuscular",In Review,Ready to Use Approved,Projected MOS,S2,2027-12,3.4
Kenya,MOH Supply Plan,"Medroxyprogesterone Acetate 150 mg/mL (1 mL) Vial, Intramuscular",In Review,Ready to Use Approved,Projected MOS,S2,2028-01,2.4
Kenya,MOH Supply Plan,"Medroxyprogesterone Acetate 150 mg/mL (1 mL) Vial, Intramuscular",In Review,Ready to Use Approved,Projected MOS,S2,2028-02,1.4
Kenya,MOH Supply Plan,"Medroxyprogesterone Acetate 150 mg/mL (1 mL) Vial, Intramuscular",In Review,Ready to Use Approved,Projected MOS,S2,2028-03,0.4
Kenya,MOH Supply Plan,"Medroxyprogesterone Acetate 150 mg/mL (1 mL) Vial, Intramuscular",In Review,Ready to Use Approved,Projected MOS,S2,2028-04,0.0
Kenya,MOH Supply Plan,"Medroxyprogesterone Acetate 150 mg/mL (1 mL) Vial, Intramuscular",In Review,Ready to Use Approved,Projected MOS,S2,2028-05,0.0
Kenya,MOH Supply Plan,"Medroxyprogesterone Acetate 150 mg/mL (1 mL) Vial, Intramuscular",In Review,Ready to Use Approved,Projected MOS,S2,2028-06,0.0
Kenya,MOH Supply Plan,"Medroxyprogesterone Acetate 150 mg/mL (1 mL) Vial, Intramuscular",In Review,Ready to Use Approved,Inventory Upload Notification,Base,2026-07,395240.0
Kenya,MOH Supply Plan,"Norethisterone Enantate 200 mg/mL (1 mL) Ampoule, Intramuscular",In Review,Ready to Use Approved,Projected Inventory,Base,2026-03,0.0
Kenya,MOH Supply Plan,"Norethisterone Enantate 200 mg/mL (1 mL) Ampoule, Intramuscular",In Review,Ready to Use Approved,Projected Inventory,Base,2026-04,0.0
Kenya,MOH Supply Plan,"Norethisterone Enantate 200 mg/mL (1 mL) Ampoule, Intramuscular",In Review,Ready to Use Approved,Projected Inventory,Base,2026-05,0.0
Kenya,MOH Supply Plan,"Norethisterone Enantate 200 mg/mL (1 mL) Ampoule, Intramuscular",In Review,Ready to Use Approved,Projected Inventory,Base,2026-06,0.0
Kenya,MOH Supply Plan,"Norethisterone Enantate 200 mg/mL (1 mL) Ampoule, Intramuscular",In Review,Ready to Use Approved,Projected Inventory,Base,2026-07,0.0
Kenya,MOH Supply Plan,"Norethisterone Enantate 200 mg/mL (1 mL) Ampoule, Intramuscular",In Review,Ready to Use Approved,Projected Inventory,Base,2026-08,0.0
Kenya,MOH Supply Plan,"Norethisterone Enantate 200 mg/mL (1 mL) Ampoule, Intramuscular",In Review,Ready to Use Approved,Projected Inventory,Base,2026-09,0.0
Kenya,MOH Supply Plan,"Norethisterone Enantate 200 mg/mL (1 mL) Ampoule, Intramuscular",In Review,Ready to Use Approved,Projected Inventory,Base,2026-10,0.0
Kenya,MOH Supply Plan,"Norethisterone Enantate 200 mg/mL (1 mL) Ampoule, Intramuscular",In Review,Ready to Use Approved,Projected Inventory,Base,2026-11,0.0
Kenya,MOH Supply Plan,"Norethisterone Enantate 200 mg/mL (1 mL) Ampoule, Intramuscular",In Review,Ready to Use Approved,Projected Inventory,Base,2026-12,0.0
